text_a,span_text_a,text_b,span_text_b,normalized_vertical_gap,indentation_change,same_alignment,is_centered_A,is_centered_B,font_size_a,font_size_b,font_size_diff,same_font,is_bold_A,is_bold_B,is_italic_A,is_italic_B,is_monospace_A,is_monospace_B,same_bold,same_italic,same_monospace,line_a_ends_punctuation,line_b_starts_lowercase,is_linea_in_rectangle,is_lineb_in_rectangle,both_in_table,neither_in_table,is_linea_hashed,is_lineb_hashed,both_hashed,neither_hashed,page_number_a,page_number_b,label
Instructions:,Instructions:,Lay the tortilla flat and spread the hummus evenly.,Lay the tortilla flat and spread the hummus evenly.,1178.0,36.0,0,0,0,12.0,12.0,0.0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,1,5,5,0
Lay the tortilla flat and spread the hummus evenly.,Lay the tortilla flat and spread the hummus evenly.,"Add the cucumber, bell pepper, carrots, and spinach.","Add the cucumber, bell pepper, carrots, and spinach.",0.5,0.0,1,0,0,12.0,12.0,0.0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,5,5,1
"Add the cucumber, bell pepper, carrots, and spinach.","Add the cucumber, bell pepper, carrots, and spinach.",Roll up the tortilla tightly and slice in half.,Roll up the tortilla tightly and slice in half.,0.5,0.0,1,0,0,12.0,12.0,0.0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,5,5,1
Roll up the tortilla tightly and slice in half.,Roll up the tortilla tightly and slice in half.,Egg Salad Sandwich,Egg Salad Sandwich,1449002.0,-36.0,0,0,0,12.0,12.0,0.0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,1,5,5,0
Egg Salad Sandwich,Egg Salad Sandwich,Ingredients:,Ingredients:,1180.0,0.0,1,0,0,12.0,12.0,0.0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,5,5,0
Ingredients:,Ingredients:,"4 hard-boiled eggs, chopped","4 hard-boiled eggs, chopped",1178.5,36.0,0,0,0,12.0,12.0,0.0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,1,5,5,0
"4 hard-boiled eggs, chopped","4 hard-boiled eggs, chopped",1/4 cup mayonnaise,1/4 cup mayonnaise,0.5,0.0,1,0,0,12.0,12.0,0.0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,5,5,1
1/4 cup mayonnaise,1/4 cup mayonnaise,1 tablespoon Dijon mustard,1 tablespoon Dijon mustard,1.0,0.0,1,0,0,12.0,12.0,0.0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,5,5,1
1 tablespoon Dijon mustard,1 tablespoon Dijon mustard,"1 celery stalk, diced","1 celery stalk, diced",0.0,0.0,1,0,0,12.0,12.0,0.0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,5,5,1
"1 celery stalk, diced","1 celery stalk, diced",Salt and pepper to taste,Salt and pepper to taste,1.0,0.0,1,0,0,12.0,12.0,0.0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,5,5,1
Salt and pepper to taste,Salt and pepper to taste,2 slices whole grain bread,2 slices whole grain bread,1.0,0.0,1,0,0,12.0,12.0,0.0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,5,5,1
2 slices whole grain bread,2 slices whole grain bread,Instructions:,Instructions:,-1965.0,-36.0,0,0,0,12.0,12.0,0.0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,5,5,0
Instructions:,Instructions:,"In a bowl, combine the eggs, mayonnaise, Dijon mustard, and celery.","In a bowl, combine the eggs, mayonnaise, Dijon mustard, and celery.",3145.0,36.0,0,0,1,12.0,12.0,0.0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,1,5,5,0
"In a bowl, combine the eggs, mayonnaise, Dijon mustard, and celery.","In a bowl, combine the eggs, mayonnaise, Dijon mustard, and celery.",Season with salt and pepper.,Season with salt and pepper.,1.0,0.0,1,1,0,12.0,12.0,0.0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,5,5,1
Season with salt and pepper.,Season with salt and pepper.,Spread on one slice of bread and top with the second slice.,Spread on one slice of bread and top with the second slice.,0.0,0.0,1,0,1,12.0,12.0,0.0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,5,5,1
Spread on one slice of bread and top with the second slice.,Spread on one slice of bread and top with the second slice.,Pasta Salad,Pasta Salad,1449002.0,-36.0,0,1,0,12.0,12.0,0.0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,1,5,5,0
Pasta Salad,Pasta Salad,Ingredients:,Ingredients:,-786.0,0.0,1,0,0,12.0,12.0,0.0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,5,5,0
Ingredients:,Ingredients:,2 cups cooked pasta such as rotini or penne,2 cups cooked pasta (such as rotini or penne),1180.0,36.0,0,0,0,12.0,12.0,0.0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,1,5,5,0
2 cups cooked pasta such as rotini or penne,2 cups cooked pasta (such as rotini or penne),"1/2 cup cherry tomatoes, halved","1/2 cup cherry tomatoes, halved",0.0,0.0,1,0,0,12.0,12.0,0.0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,5,5,1
"1/2 cup cherry tomatoes, halved","1/2 cup cherry tomatoes, halved","1/2 cup cucumber, diced","1/2 cup cucumber, diced",1.0,0.0,1,0,0,12.0,12.0,0.0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,5,5,1
"1/2 cup cucumber, diced","1/2 cup cucumber, diced","1/4 cup black olives, sliced","1/4 cup black olives, sliced",1.0,0.0,1,0,0,12.0,12.0,0.0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,5,5,1
"1/4 cup black olives, sliced","1/4 cup black olives, sliced","1/4 cup feta cheese, crumbled","1/4 cup feta cheese, crumbled",-2.0,0.0,1,0,0,12.0,12.0,0.0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,5,5,1
"1/4 cup feta cheese, crumbled","1/4 cup feta cheese, crumbled",2 tablespoons olive oil,2 tablespoons olive oil,0.0,0.0,1,0,0,12.0,12.0,0.0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,5,5,1
2 tablespoons olive oil,2 tablespoons olive oil,1 tablespoon red wine vinegar,1 tablespoon red wine vinegar,0.0,0.0,1,0,0,12.0,12.0,0.0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,5,5,1
1 tablespoon red wine vinegar,1 tablespoon red wine vinegar,Salt and pepper to taste,Salt and pepper to taste,0.0,0.0,1,0,0,12.0,12.0,0.0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,5,5,1
Salt and pepper to taste,Salt and pepper to taste,Instructions:,Instructions:,-1966.0,-36.0,0,0,0,12.0,12.0,0.0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,5,5,0
Instructions:,Instructions:,"In a large bowl, combine the pasta, tomatoes, cucumber, olives, and feta cheese.","In a large bowl, combine the pasta, tomatoes, cucumber, olives, and feta cheese.",3144.0,36.0,0,0,1,12.0,12.0,0.0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,1,5,5,0
"In a large bowl, combine the pasta, tomatoes, cucumber, olives, and feta cheese.","In a large bowl, combine the pasta, tomatoes, cucumber, olives, and feta cheese.",Drizzle with olive oil and red wine vinegar.,Drizzle with olive oil and red wine vinegar.,0.0,0.0,1,1,0,12.0,12.0,0.0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,5,5,1
Drizzle with olive oil and red wine vinegar.,Drizzle with olive oil and red wine vinegar.,"Season with salt and pepper, then toss to combine.","Season with salt and pepper, then toss to combine.",0.0,0.0,1,0,0,12.0,12.0,0.0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,5,5,1
"Season with salt and pepper, then toss to combine.","Season with salt and pepper, then toss to combine.",Chicken and Avocado Salad,Chicken and Avocado Salad,1449000.0,-36.0,0,0,0,12.0,12.0,0.0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,1,5,5,0
Chicken and Avocado Salad,Chicken and Avocado Salad,Ingredients:,Ingredients:,-786.0,0.0,1,0,0,12.0,12.0,0.0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,5,5,0
"1 cup cooked chicken breast, diced","1 cup cooked chicken breast, diced","1/2 avocado, diced","1/2 avocado, diced",0.25,0.0,1,0,0,12.0,12.0,0.0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,6,6,1
"1/2 avocado, diced","1/2 avocado, diced","1/4 cup cherry tomatoes, halved","1/4 cup cherry tomatoes, halved",0.25,0.0,1,0,0,12.0,12.0,0.0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,6,6,1
"1/4 cup cherry tomatoes, halved","1/4 cup cherry tomatoes, halved","1/4 cup red onion, finely chopped","1/4 cup red onion, finely chopped",-1.75,0.0,1,0,0,12.0,12.0,0.0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,6,6,1
"1/4 cup red onion, finely chopped","1/4 cup red onion, finely chopped",2 tablespoons olive oil,2 tablespoons olive oil,0.5,0.0,1,0,0,12.0,12.0,0.0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,6,6,1
2 tablespoons olive oil,2 tablespoons olive oil,1 tablespoon lemon juice,1 tablespoon lemon juice,0.5,0.0,1,0,0,12.0,12.0,0.0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,6,6,1
1 tablespoon lemon juice,1 tablespoon lemon juice,Salt and pepper to taste,Salt and pepper to taste,0.5,0.0,1,0,0,12.0,12.0,0.0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,6,6,1
Salt and pepper to taste,Salt and pepper to taste,Instructions:,Instructions:,-1966.0,-36.0,0,0,0,12.0,12.0,0.0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,6,6,0
Instructions:,Instructions:,"In a bowl, combine the chicken, avocado, tomatoes, and red onion.","In a bowl, combine the chicken, avocado, tomatoes, and red onion.",1180.5,36.0,0,0,1,12.0,12.0,0.0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,1,6,6,0
"In a bowl, combine the chicken, avocado, tomatoes, and red onion.","In a bowl, combine the chicken, avocado, tomatoes, and red onion.",Drizzle with olive oil and lemon juice.,Drizzle with olive oil and lemon juice.,-1.5,0.0,1,1,0,12.0,12.0,0.0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,6,6,1
Drizzle with olive oil and lemon juice.,Drizzle with olive oil and lemon juice.,"Season with salt and pepper, then toss to combine.","Season with salt and pepper, then toss to combine.",0.5,0.0,1,0,0,12.0,12.0,0.0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,6,6,1
"Season with salt and pepper, then toss to combine.","Season with salt and pepper, then toss to combine.",Turkey and Cheese Roll-Ups,Turkey and Cheese Roll-Ups,1449002.5,-36.0,0,0,0,12.0,12.0,0.0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,1,6,6,0
Turkey and Cheese Roll-Ups,Turkey and Cheese Roll-Ups,Ingredients:,Ingredients:,1180.0,0.0,1,0,0,12.0,12.0,0.0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,6,6,0
Ingredients:,Ingredients:,4 slices turkey breast,4 slices turkey breast,1179.0,36.0,0,0,0,12.0,12.0,0.0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,1,6,6,0
4 slices turkey breast,4 slices turkey breast,4 slices cheese such as cheddar or Swiss,4 slices cheese (such as cheddar or Swiss),0.0,0.0,1,0,0,12.0,12.0,0.0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,6,6,1
4 slices cheese such as cheddar or Swiss,4 slices cheese (such as cheddar or Swiss),1/2 cup baby spinach,1/2 cup baby spinach,1.0,0.0,1,0,0,12.0,12.0,0.0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,6,6,1
1/2 cup baby spinach,1/2 cup baby spinach,1/4 cup hummus,1/4 cup hummus,1.0,0.0,1,0,0,12.0,12.0,0.0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,6,6,1
1/4 cup hummus,1/4 cup hummus,Instructions:,Instructions: l,-1965.0,-36.0,0,0,0,12.0,12.0,0.0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,6,6,0
Instructions:,Instructions: l,Lay a slice of turkey flat and spread with hummus.,Lay a slice of turkey flat and spread with hummus.,3145.0,36.0,0,0,0,12.0,12.0,0.0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,1,6,6,0
Lay a slice of turkey flat and spread with hummus.,Lay a slice of turkey flat and spread with hummus.,Place a slice of cheese and a few spinach leaves on top.,Place a slice of cheese and a few spinach leaves on top.,1.0,0.0,1,0,0,12.0,12.0,0.0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,6,6,1
Place a slice of cheese and a few spinach leaves on top.,Place a slice of cheese and a few spinach leaves on top.,Roll up tightly and repeat with remaining ingredients.,Roll up tightly and repeat with remaining ingredients.,0.0,0.0,1,0,0,12.0,12.0,0.0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,6,6,1
Roll up tightly and repeat with remaining ingredients.,Roll up tightly and repeat with remaining ingredients.,Mediterranean Chickpea Salad,Mediterranean Chickpea Salad,1449003.0,-36.0,0,0,0,12.0,12.0,0.0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,1,6,6,0
Mediterranean Chickpea Salad,Mediterranean Chickpea Salad,Ingredients:,Ingredients:,-786.0,0.0,1,0,0,12.0,12.0,0.0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,6,6,0
Ingredients:,Ingredients:,"1 can chickpeas, drained and rinsed","1 can chickpeas, drained and rinsed",1179.0,36.0,0,0,0,12.0,12.0,0.0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,1,6,6,0
"1 can chickpeas, drained and rinsed","1 can chickpeas, drained and rinsed","1/2 cup cherry tomatoes, halved","1/2 cup cherry tomatoes, halved",-2.0,0.0,1,0,0,12.0,12.0,0.0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,6,6,1
"1/2 cup cherry tomatoes, halved","1/2 cup cherry tomatoes, halved","1/2 cucumber, diced","1/2 cucumber, diced",0.0,0.0,1,0,0,12.0,12.0,0.0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,6,6,1
"1/2 cucumber, diced","1/2 cucumber, diced","1/4 cup red onion, finely chopped","1/4 cup red onion, finely chopped",0.0,0.0,1,0,0,12.0,12.0,0.0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,6,6,1
"1/4 cup red onion, finely chopped","1/4 cup red onion, finely chopped","1/4 cup feta cheese, crumbled","1/4 cup feta cheese, crumbled",0.0,0.0,1,0,0,12.0,12.0,0.0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,6,6,1
"1/4 cup feta cheese, crumbled","1/4 cup feta cheese, crumbled",2 tablespoons olive oil,2 tablespoons olive oil,-2.0,0.0,1,0,0,12.0,12.0,0.0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,6,6,1
2 tablespoons olive oil,2 tablespoons olive oil,1 tablespoon lemon juice,1 tablespoon lemon juice,0.0,0.0,1,0,0,12.0,12.0,0.0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,6,6,1
1 tablespoon lemon juice,1 tablespoon lemon juice,Salt and pepper to taste,Salt and pepper to taste,0.0,0.0,1,0,0,12.0,12.0,0.0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,6,6,1
Salt and pepper to taste,Salt and pepper to taste,Instructions:,Instructions:,-1966.0,-36.0,0,0,0,12.0,12.0,0.0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,6,6,0
Instructions:,Instructions:,"In a large bowl, combine the chickpeas, tomatoes, cucumber, red onion, and feta","In a large bowl, combine the chickpeas, tomatoes, cucumber, red onion, and feta",3146.0,36.0,0,0,1,12.0,12.0,0.0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,1,6,6,0
"In a large bowl, combine the chickpeas, tomatoes, cucumber, red onion, and feta","In a large bowl, combine the chickpeas, tomatoes, cucumber, red onion, and feta",cheese.,cheese.,0.0,0.0,1,1,0,12.0,12.0,0.0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,6,6,1
cheese.,cheese.,Drizzle with olive oil and lemon juice.,Drizzle with olive oil and lemon juice.,-2.0,0.0,1,0,0,12.0,12.0,0.0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,6,6,1
Drizzle with olive oil and lemon juice.,Drizzle with olive oil and lemon juice.,"Season with salt and pepper, then toss to combine.","Season with salt and pepper, then toss to combine.",0.0,0.0,1,0,0,12.0,12.0,0.0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,6,6,1
Chicken and Veggie Stir-Fry,Chicken and Veggie Stir-Fry,Ingredients:,Ingredients:,-786.0,0.0,1,0,0,12.0,12.0,0.0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,7,7,0
Ingredients:,Ingredients:,"1 cup cooked chicken breast, sliced","1 cup cooked chicken breast, sliced",3146.5,36.0,0,0,0,12.0,12.0,0.0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,1,7,7,0
"1 cup cooked chicken breast, sliced","1 cup cooked chicken breast, sliced","1/2 cup bell pepper, sliced","1/2 cup bell pepper, sliced",0.5,0.0,1,0,0,12.0,12.0,0.0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,7,7,1
"1/2 cup bell pepper, sliced","1/2 cup bell pepper, sliced",1/2 cup broccoli florets,1/2 cup broccoli florets,0.5,0.0,1,0,0,12.0,12.0,0.0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,7,7,1
1/2 cup broccoli florets,1/2 cup broccoli florets,1/4 cup snap peas,1/4 cup snap peas,-1.5,0.0,1,0,0,12.0,12.0,0.0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,7,7,1
1/4 cup snap peas,1/4 cup snap peas,2 tablespoons soy sauce,2 tablespoons soy sauce,0.5,0.0,1,0,0,12.0,12.0,0.0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,7,7,1
2 tablespoons soy sauce,2 tablespoons soy sauce,1 tablespoon olive oil,1 tablespoon olive oil,0.5,0.0,1,0,0,12.0,12.0,0.0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,7,7,1
1 tablespoon olive oil,1 tablespoon olive oil,1 teaspoon sesame oil,1 teaspoon sesame oil,0.5,0.0,1,0,0,12.0,12.0,0.0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,7,7,1
1 teaspoon sesame oil,1 teaspoon sesame oil,Cooked rice for serving,Cooked rice for serving,1.0,0.0,1,0,0,12.0,12.0,0.0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,7,7,1
Cooked rice for serving,Cooked rice for serving,Instructions:,Instructions:,-1965.0,-36.0,0,0,0,12.0,12.0,0.0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,7,7,0
Instructions:,Instructions:,"In a large skillet, heat olive oil over medium heat.","In a large skillet, heat olive oil over medium heat.",1179.0,36.0,0,0,0,12.0,12.0,0.0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,1,7,7,0
"In a large skillet, heat olive oil over medium heat.","In a large skillet, heat olive oil over medium heat.","Add bell pepper, broccoli, and snap peas, and stir-fry until tender.","Add bell pepper, broccoli, and snap peas, and stir-fry until tender.",1.0,0.0,1,0,1,12.0,12.0,0.0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,7,7,1
"Add bell pepper, broccoli, and snap peas, and stir-fry until tender.","Add bell pepper, broccoli, and snap peas, and stir-fry until tender.","Add the cooked chicken and soy sauce, and stir to combine.","Add the cooked chicken and soy sauce, and stir to combine.",0.0,0.0,1,1,1,12.0,12.0,0.0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,7,7,1
"Add the cooked chicken and soy sauce, and stir to combine.","Add the cooked chicken and soy sauce, and stir to combine.",Drizzle with sesame oil and serve over rice.,Drizzle with sesame oil and serve over rice.,1.0,0.0,1,1,0,12.0,12.0,0.0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,7,7,1
Drizzle with sesame oil and serve over rice.,Drizzle with sesame oil and serve over rice.,Shrimp and Avocado Salad,Shrimp and Avocado Salad,1449002.0,-36.0,0,0,0,12.0,12.0,0.0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,1,7,7,0
Shrimp and Avocado Salad,Shrimp and Avocado Salad,Ingredients:,Ingredients:,-786.0,0.0,1,0,0,12.0,12.0,0.0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,7,7,0
Ingredients:,Ingredients:,"1 cup cooked shrimp, peeled and deveined","1 cup cooked shrimp, peeled and deveined",3145.0,36.0,0,0,0,12.0,12.0,0.0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,1,7,7,0
"1 cup cooked shrimp, peeled and deveined","1 cup cooked shrimp, peeled and deveined","1/2 avocado, diced","1/2 avocado, diced",1.0,0.0,1,0,0,12.0,12.0,0.0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,7,7,1
"1/2 avocado, diced","1/2 avocado, diced","1/4 cup cherry tomatoes, halved","1/4 cup cherry tomatoes, halved",1.0,0.0,1,0,0,12.0,12.0,0.0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,7,7,1
"1/4 cup cherry tomatoes, halved","1/4 cup cherry tomatoes, halved","1/4 cup red onion, finely chopped","1/4 cup red onion, finely chopped",0.0,0.0,1,0,0,12.0,12.0,0.0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,7,7,1
"1/4 cup red onion, finely chopped","1/4 cup red onion, finely chopped",2 tablespoons olive oil,2 tablespoons olive oil,1.0,0.0,1,0,0,12.0,12.0,0.0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,7,7,1
2 tablespoons olive oil,2 tablespoons olive oil,1 tablespoon lemon juice,1 tablespoon lemon juice,1.0,0.0,1,0,0,12.0,12.0,0.0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,7,7,1
1 tablespoon lemon juice,1 tablespoon lemon juice,Salt and pepper to taste,Salt and pepper to taste,-2.0,0.0,1,0,0,12.0,12.0,0.0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,7,7,1
Salt and pepper to taste,Salt and pepper to taste,Instructions:,Instructions:,-1966.0,-36.0,0,0,0,12.0,12.0,0.0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,7,7,0
Instructions:,Instructions:,"In a bowl, combine the shrimp, avocado, tomatoes, and red onion.","In a bowl, combine the shrimp, avocado, tomatoes, and red onion.",1180.0,36.0,0,0,1,12.0,12.0,0.0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,1,7,7,0
"In a bowl, combine the shrimp, avocado, tomatoes, and red onion.","In a bowl, combine the shrimp, avocado, tomatoes, and red onion.",Drizzle with olive oil and lemon juice.,Drizzle with olive oil and lemon juice.,0.0,0.0,1,1,0,12.0,12.0,0.0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,7,7,1
Drizzle with olive oil and lemon juice.,Drizzle with olive oil and lemon juice.,"Season with salt and pepper, then toss to combine.","Season with salt and pepper, then toss to combine.",0.0,0.0,1,0,0,12.0,12.0,0.0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,7,7,1
"Season with salt and pepper, then toss to combine.","Season with salt and pepper, then toss to combine.",Black Bean and Corn Salad,Black Bean and Corn Salad,1450966.0,-36.0,0,0,0,12.0,12.0,0.0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,1,7,7,0
Black Bean and Corn Salad,Black Bean and Corn Salad,Ingredients:,Ingredients:,-786.0,0.0,1,0,0,12.0,12.0,0.0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,7,7,0
Ingredients:,Ingredients:,"1 can black beans, drained and rinsed","1 can black beans, drained and rinsed",1180.0,36.0,0,0,0,12.0,12.0,0.0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,1,7,7,0
"1 can black beans, drained and rinsed","1 can black beans, drained and rinsed",1 cup corn kernels fresh or canned,1 cup corn kernels (fresh or canned),0.0,0.0,1,0,0,12.0,12.0,0.0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,7,7,1
1 cup corn kernels fresh or canned,1 cup corn kernels (fresh or canned),"1/2 cup cherry tomatoes, halved","1/2 cup cherry tomatoes, halved",-2.0,0.0,1,0,0,12.0,12.0,0.0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,7,7,1
"1/4 cup red onion, finely chopped","1/4 cup red onion, finely chopped","1/4 cup cilantro, chopped","1/4 cup cilantro, chopped",0.25,0.0,1,0,0,12.0,12.0,0.0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,8,8,1
"1/4 cup cilantro, chopped","1/4 cup cilantro, chopped",2 tablespoons olive oil,2 tablespoons olive oil,0.25,0.0,1,0,0,12.0,12.0,0.0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,8,8,1
2 tablespoons olive oil,2 tablespoons olive oil,1 tablespoon lime juice,1 tablespoon lime juice,-1.75,0.0,1,0,0,12.0,12.0,0.0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,8,8,1
1 tablespoon lime juice,1 tablespoon lime juice,Salt and pepper to taste,Salt and pepper to taste,0.5,0.0,1,0,0,12.0,12.0,0.0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,8,8,1
Salt and pepper to taste,Salt and pepper to taste,Instructions:,Instructions:,-1966.0,-36.0,0,0,0,12.0,12.0,0.0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,8,8,0
